floors,waterfront,lat,bedrooms,view,bathrooms,sqm_living15,mean_price_zip,grade,sqm_living,price,renovated
1,no,47.592,3,0,2.25,232.2575,845423.4871794871,9,220.18010999999998,79e4,no
2,no,47.669,4,0,3.5,220.18010999999998,878821.4772727273,9,260.1284,88e4,yes
2,no,47.42,6,0,1.75,147.71577,321275.95238095237,7,208.10272,279e3,no
1,no,47.1913,3,2,2,177.44473,299973.1956521739,8,168.15443,295e3,no
1,no,47.6666,2,0,1,158.86413,613701.2131147541,7,99.40621,64e4,no
2,no,47.5639,4,0,2,257.34131,1201941.3333333333,9,231.32847,94e4,no
2,no,47.3483,4,0,2.5,167.2254,358796.1967213115,7,182.08988,26e4,no
1,no,47.7648,3,0,2.75,239.68974,578818.5185185185,9,272.20579,559900,no
1.5,no,47.6794,4,0,2,169.08346,613701.2131147541,7,140.28353,791500,no
1,no,47.7535,3,0,1.75,161.65122,383673.5,7,131.92226,265e3,no
1,no,47.4945,3,0,1.75,81.75464,307446.02040816325,7,161.65122,245e3,no
2,no,47.6945,4,0,1.75,237.83168,659656.5158730159,7,237.83168,485e3,no
2,no,47.5222,4,0,3.5,322.37341,462353.45,9,282.42512,684e3,no
1,no,47.7222,3,0,1.75,146.78674,459288.5595238095,8,232.2575,425e3,no
1,no,47.3796,4,0,1.75,154.21898,420002.0588235294,6,118.451325,309600,no
2,no,47.5374,4,0,2.5,221.10914,567274.9838709678,8,239.68974,552250,no
1,no,47.4897,4,0,1,94.76106,307446.02040816325,6,92.903,165e3,no
1,no,47.4897,4,0,1,94.76106,307446.02040816325,6,92.903,239900,no
1,no,47.4716,2,0,1,126.34808,462353.45,6,99.40621,32e4,no
1,no,47.3581,3,0,2,159.79316,291361.8301886792,7,129.13517,206600,no
1,no,47.7713,4,0,1.75,189.52212,449624.4382022472,7,232.2575,387e3,no
1,no,47.675,1,0,0.75,120.7739,489906.25,4,52.02568,299e3,no
2,no,47.5603,4,0,2.75,242.47683,1201941.3333333333,9,210.88981,855e3,no
1,no,47.4147,3,0,1,180.23182,458176.52,7,176.5157,315e3,no
1,no,47.68,2,2,1,179.30279,613701.2131147541,7,91.97397,437500,no
1,no,47.3117,4,0,1.5,152.36092,260301.53333333333,7,143.99965,252e3,no
1,no,47.543,4,0,1.75,148.6448,387908.23711340205,7,204.3866,375e3,no
2,no,47.3607,4,0,2.5,186.73503,358796.1967213115,7,177.44473,3e5,no
1.5,no,47.5759,4,0,1,162.58025,823864.6043956043,7,162.58025,42e4,no
1,no,47.6891,3,0,1,124.49002,784243.0384615385,7,123.56099,9e5,yes
2,no,47.565,3,2,2.5,141.21256,621633.3561643836,9,226.68332,679900,no
2,no,47.6359,3,0,2.5,146.78674,688772.3037974683,7,152.36092,463e3,no
2,no,47.4769,5,0,2.5,229.47041,462353.45,9,256.41228,38e4,no
2,no,47.3845,4,0,2.5,169.08346,358796.1967213115,7,169.08346,329500,no
1,no,47.6743,3,0,2.5,189.52212,784243.0384615385,8,196.02533,604950,no
1,no,47.5651,5,2,2.5,271.27676,823864.6043956043,8,282.42512,795e3,no
2,no,47.4853,3,0,2,128.20614,417477.0256410256,7,170.94152,465e3,no
2,no,47.4508,4,0,2.5,198.81242,458176.52,9,277.77997,673e3,no
2,no,47.6375,4,0,2.5,315.8702,697143.3921568628,10,327.01856,81e4,no
1,no,47.5944,4,0,2.75,257.34131,812857.2692307692,8,226.68332,785e3,no
1,no,47.4888,4,0,3,168.15443,397054.58695652173,7,194.16727,338e3,no
2,no,47.5112,3,0,2.25,132.85129,397054.58695652173,7,132.85129,28e4,no
1,no,47.7711,4,0,2.25,168.15443,383673.5,7,202.52854,315e3,no
1,no,47.7711,4,0,2.25,168.15443,383673.5,7,202.52854,53e4,no
2,no,47.2813,5,0,3,265.70258,306381.61176470586,9,320.51535,38e4,no
2,no,47.5038,3,0,2.25,153.28995,397054.58695652173,7,134.70935,297e3,no
2,no,47.5823,4,0,2.5,323.30244,812857.2692307692,10,300.07669,73e4,no
1,no,47.7164,3,0,1.75,164.43831,459288.5595238095,7,152.36092,45e4,no
1,no,47.3624,3,0,3,156.07704,358796.1967213115,7,147.71577,275e3,no
2,no,47.6831,4,0,2,177.44473,624118.4778761062,7,187.66406,595e3,no
1.5,no,47.592,3,0,1.5,147.71577,661249.6142857143,7,120.7739,435e3,yes
1,no,47.7461,2,0,1.5,290.78639,503016.125,6,128.20614,27e4,no
2,no,47.7268,3,0,3,312.15408,707649.0384615385,10,375.32812,95e4,no
2,no,47.7237,4,0,2.25,213.6769,393761.35135135136,7,197.88339,389e3,no
1,no,47.6283,4,0,2.25,224.82526,659656.5158730159,8,236.90265,56e4,no
2,no,47.5543,5,2,3.5,376.25715,823864.6043956043,11,445.9344,135e4,no
2,no,47.5483,4,0,2.25,227.61235,1201941.3333333333,8,233.18653,799e3,no
1,no,47.7591,3,0,2,130.99323,578818.5185185185,7,130.99323,365500,no
1,no,47.4612,3,0,2,158.86413,381094.8823529412,7,153.28995,252350,no
2,no,47.4987,4,0,2.5,174.65764,369028.14285714284,8,196.95436,403950,no
1,no,47.772,4,0,1.5,149.57383,686432.509090909,7,189.52212,385e3,no
1.5,no,47.5287,4,0,1,134.70935,322755.4054054054,7,143.99965,345e3,no
2,no,47.6109,3,0,2.75,181.16085,646878.3333333334,9,183.94794,49e4,no
2,no,47.7736,3,0,2.5,166.29637,393761.35135135136,8,148.6448,33e4,no
2,no,47.6294,4,0,2.75,295.43154,1406411.111111111,8,306.5799,927e3,no
2,no,47.5634,4,1,2.5,334.4508,1201941.3333333333,10,356.74752,1118e3,no
1,no,47.7405,2,0,1,185.806,453101.8181818182,7,113.34166,33e4,no
1,no,47.5976,5,0,2.25,196.02533,646878.3333333334,7,252.69616,53e4,no
1,no,47.5722,4,0,2,185.806,823864.6043956043,8,180.23182,365e3,no
1.5,no,47.5644,3,0,2.5,98.47718,387908.23711340205,7,200.67048,378750,yes
1.5,no,47.4556,4,0,1.75,129.13517,381094.8823529412,7,142.14159,269900,no
2,no,47.6055,3,0,3.5,151.43189,616381.3461538461,8,158.86413,557e3,no
1,no,47.1775,4,0,1.75,174.65764,299973.1956521739,7,346.52819,36e4,no
1,no,47.6879,2,0,1,144.92867999999999,591939.4716981133,7,87.32882,352e3,no
2,no,47.4807,3,0,2.5,225.75429,417477.0256410256,8,162.58025,437e3,no
2,no,47.3845,4,0,2.5,169.08346,358796.1967213115,7,169.08346,322500,no
2,no,47.5815,3,0,3.25,140.28353,621633.3561643836,9,140.28353,65e4,no
3,no,47.6609,3,0,2,119.84487,613701.2131147541,8,119.84487,45e4,no
1,no,47.3163,3,0,2,145.85771,343325.1168831169,7,145.85771,278500,no
2,no,47.4309,4,0,2.5,194.16727,305465.86,8,179.30279,364950,no
1,no,47.401,4,4,3.5,295.43154,358796.1967213115,10,263.84452,84e4,no
2,no,47.404,3,0,2.5,143.99965,294126.1052631579,7,143.99965,268e3,no
1,no,47.3889,2,0,1,128.20614,420002.0588235294,5,77.388199,517534,no
2,no,47.7718,3,0,2.5,277.77997,707649.0384615385,8,277.77997,632925,no
2,no,47.7067,3,0,2.5,227.61235,566253.814159292,9,185.806,577500,no
1.5,no,47.504,4,2,1.5,264.77355,307446.02040816325,7,222.03817,339e3,no
1,no,47.7015,3,0,1.75,234.11556,659656.5158730159,7,270.34773,57e4,no
1,no,47.5753,4,0,1.75,249.90906999999999,593640.7142857143,7,193.702755,563500,no
1,no,47.7448,4,0,2.25,177.44473,383673.5,7,204.3866,423e3,no
2,no,47.7318,3,0,2.25,215.53496,393761.35135135136,8,172.79958,355e3,no
2,no,47.5954,5,0,4.25,434.78604,593640.7142857143,12,563.92121,155e4,no
1,no,47.6885,2,0,1,122.63195999999999,613701.2131147541,7,88.25785,482e3,no
1,no,47.5724,3,0,1.75,146.78674,823864.6043956043,7,148.6448,625e3,no
2,no,47.5272,3,0,2.5,219.25108,397054.58695652173,8,209.03175,538e3,no
2,no,47.4334,3,0,2.5,214.60593,381094.8823529412,8,211.81884,38e4,no
1,no,47.6073,2,0,1,120.7739,616381.3461538461,7,87.32882,375e3,no
1,no,47.3592,3,0,2.5,171.87055,358796.1967213115,7,142.14159,245e3,no
1,no,47.4546,5,0,1.75,150.50286,458176.52,7,203.45757,31e4,yes
1,no,47.6408,3,0,2,327.94759,1406411.111111111,8,218.32205,13e5,no
1,no,47.7245,4,0,2,135.63838,566253.814159292,7,133.78032,397e3,no
2,no,47.4362,3,0,2.5,214.60593,381094.8823529412,8,204.3866,365e3,no
2,no,47.3739,4,0,3,212.74787,297059.9894736842,9,212.74787,328500,no
2,no,47.7205,4,0,3,365.10879,659656.5158730159,11,375.32812,988e3,no
1.5,no,47.6636,4,0,2.5,168.15443,613701.2131147541,8,242.47683,1e6,no
2,no,47.4324,3,0,2.5,138.42547,305465.86,7,138.42547,237e3,no
2,no,47.7734,4,0,2.5,213.6769,503016.125,8,227.61235,525e3,no
1,no,47.559,4,0,2.5,198.81242,823864.6043956043,9,158.86413,749e3,yes
2,no,47.633,5,0,2.5,295.43154,697143.3921568628,10,452.43761,722500,no
2,no,47.6954,3,0,2.5,265.70258,659656.5158730159,10,290.78639,843e3,no
3,no,47.6776,2,0,2,149.57383,624118.4778761062,8,117.98681,438e3,no
1,no,47.504,3,2,1.75,228.54138,369028.14285714284,8,196.95436,578e3,no
1,no,47.2613,3,0,1.5,192.959531,260301.53333333333,7,155.14801,227950,no
2,no,47.3417,3,0,2.25,175.58667,260301.53333333333,7,192.30921,196e3,no
1,no,47.6694,2,0,1,222.9672,878821.4772727273,8,131.92226,641e3,no
1,no,47.4056,3,0,1.5,179.30279,358796.1967213115,6,116.12875,35e4,no
1,no,47.3838,3,0,1,106.83845,239252.9411764706,7,87.32882,205e3,no
1,no,47.7487,3,0,1.75,178.37376,578818.5185185185,7,178.37376,4e5,no
1,no,47.5534,3,0,2.5,337.23789,599153.8571428572,10,329.341135,103e4,no
1,no,47.7355,3,0,2,140.28353,566253.814159292,7,117.05778,505e3,no
1,no,47.7206,5,0,2.5,179.30279,566253.814159292,7,217.39302,475e3,no
1,no,47.7691,3,0,2.25,239.68974,453101.8181818182,8,240.61877,52e4,no
2,no,47.7183,3,2,4.5,242.47683,566253.814159292,10,368.82491,145e4,yes
1,no,47.7736,3,0,1.75,151.43189,503016.125,7,113.34166,333500,no
1,no,47.362,3,0,1,114.27069,358796.1967213115,6,130.0642,232e3,no
1,no,47.5698,3,0,2.75,196.95436,823864.6043956043,8,219.25108,691100,no
1,no,47.5505,3,0,1.75,176.5157,1201941.3333333333,8,173.72861,811e3,no
2,no,47.7605,3,0,2.5,232.2575,453101.8181818182,9,262.91549,551e3,no
2,no,47.7356,3,0,2.5,218.32205,578818.5185185185,8,209.96078,496500,no
2,yes,47.3844,3,3,3,211.81884,420002.0588235294,9,183.01891,705e3,no
1,no,47.4904,4,2,2.5,228.54138,305465.86,9,291.71542,578e3,no
1,no,47.3663,3,0,1.75,138.42547,297059.9894736842,7,115.19972,255e3,no
2,no,47.5637,4,0,3.5,299.14766,823864.6043956043,10,320.51535,105e4,no
2,no,47.3759,3,0,2.25,222.9672,297059.9894736842,8,238.76071,348e3,no
2,no,47.3912,3,0,2,145.85771,294126.1052631579,7,140.28353,23e4,no
2,no,47.3305,4,0,2.25,230.39944,306381.61176470586,9,222.03817,359500,no
1,no,47.7617,3,0,1,113.34166,383673.5,6,91.04494,33e4,no
1,no,47.6499,1,0,0.75,111.4836,489906.25,4,39.94829,8e4,no
1,no,47.7311,3,0,1.75,137.49644,383673.5,7,137.49644,465e3,no
2,no,47.3701,4,0,2.5,195.09629999999999,297059.9894736842,8,171.87055,325e3,no
1,no,47.4857,3,0,2,164.43831,239918.6274509804,7,210.88981,340500,no
2,no,47.3724,3,0,2.5,168.15443,358796.1967213115,8,168.15443,342500,no
2,no,47.4855,2,0,2,121.70293,307446.02040816325,6,149.57383,290900,yes
2,no,47.6336,3,0,4.25,300.07669,697143.3921568628,10,356.74752,868700,no
2,no,47.717,4,1,2.75,261.98646,459288.5595238095,9,381.83133,1199e3,yes
2,no,47.6332,4,0,3.25,399.4829,697143.3921568628,11,389.26357,115e4,no
2,no,47.5906,4,0,2.75,314.94117,697143.3921568628,9,314.94117,859900,no
2,no,47.5461,4,0,2.25,146.78674,571317.8039215687,7,175.58667,52e4,no
2,no,47.5674,3,2,2.5,149.57383,387908.23711340205,9,149.57383,46e4,no
1,no,47.6943,3,0,1.5,164.43831,624118.4778761062,7,97.54814999999999,438924,no
1,no,47.5486,2,0,1,131.92226,439572.8846153846,5,58.52889,315e3,no
1,no,47.6658,4,2,2.75,271.27676,784243.0384615385,8,270.34773,59e4,no
1,no,47.5772,4,0,1.75,150.50286,823864.6043956043,7,157.9351,378500,no
2,no,47.3875,3,0,2.5,218.32205,297059.9894736842,9,181.16085,328500,no
2,no,47.6344,3,0,3,207.17369,845423.4871794871,8,277.77997,849950,no
1,no,47.5275,3,2,1.5,160.72219,532618.6666666666,7,125.41905,525e3,no
2.5,no,47.6179,4,0,3.25,357.67655,697143.3921568628,9,451.50858,1385e3,no
1,no,47.3078,4,0,2.5,191.38018,306381.61176470586,8,200.67048,295e3,no
2,no,47.5521,6,0,3.5,334.4508,823864.6043956043,11,451.50858,1067e3,no
1,no,47.5158,2,0,2,172.79958,387908.23711340205,6,82.68367,207950,no
2,no,47.5985,4,0,2.75,261.98646,812857.2692307692,9,261.05743,699900,no
2,no,47.5645,5,1,2.5,286.14124,599153.8571428572,8,315.8702,128e4,no
1,no,47.6734,4,0,1.5,144.92867999999999,659656.5158730159,7,146.78674,452e3,no
1,no,47.4734,3,1,2,156.07704,305465.86,7,156.07704,37e4,no
1,no,47.381100000000004,3,0,1.75,120.7739,297059.9894736842,7,120.7739,232e3,no
2,no,47.7081,5,0,2.5,177.44473,566253.814159292,7,261.98646,669950,no
1,no,47.7193,3,0,2,154.21898,566253.814159292,7,140.28353,397500,no
2,no,47.6192,2,0,2.5,115.19972,1166261.32,8,114.27069,49e4,no
2,no,47.5836,4,0,2,133.78032,621633.3561643836,9,196.02533,725e3,yes
1,no,47.3841,3,2,2.75,225.19687199999998,239252.9411764706,7,286.14124,299e3,no
1.5,no,47.5872,2,0,1.5,147.71577,621633.3561643836,7,138.42547,625e3,no
2,no,47.5322,3,0,2.5,235.04459,567274.9838709678,7,196.95436,437500,no
2,no,47.5416,4,0,2.5,281.49609,567274.9838709678,9,295.43154,65e4,no
1,no,47.6799,2,0,1,135.63838,591939.4716981133,7,138.42547,475e3,no
1,no,47.3672,3,0,2,204.3866,297059.9894736842,8,179.30279,342e3,no
2,no,47.684,4,0,2.5,252.69616,784243.0384615385,10,257.34131,1197350,no
1,no,47.4404,3,0,1.5,179.30279,305465.86,7,155.14801,28e4,no
1,no,47.4467,2,0,1.75,134.70935,262463.7931034483,7,123.56099,24e4,no
1.5,no,47.6729,3,0,1,152.36092,550494.7272727273,7,112.41263,529e3,no
1,no,47.5346,3,0,1,157.00607,532618.6666666666,7,110.55457,442e3,no
1,no,47.6454,2,0,1,131.92226,814704.575,7,143.07062,615e3,no
2,no,47.6821,4,0,3.75,200.67048,784243.0384615385,10,374.39909,1485e3,no
1,no,47.7206,4,0,1.75,183.94794,659656.5158730159,8,225.75429,585e3,no
2,no,47.4877,4,0,2.5,262.91549,462353.45,8,241.5478,48e4,no
2,no,47.6554,5,0,3.5,269.4187,688772.3037974683,9,409.70223,1095e3,no
1.5,no,47.7343,4,0,1,113.34166,383673.5,7,123.56099,29e4,no
1,no,47.5789,3,0,1.75,164.43831,621633.3561643836,7,176.5157,615e3,no
1,no,47.7439,2,0,1,135.63838,383673.5,7,102.1933,3e5,no
1.5,no,47.3818,3,0,1,172.79958,291361.8301886792,6,183.94794,308e3,no
2,no,47.6734,3,0,2.5,193.23824,784243.0384615385,9,222.9672,75e4,no
2.5,no,47.6415,4,0,2.25,274.06385,1166261.32,9,442.21828,225e4,no
2,no,47.4711,4,0,3.25,204.3866,462353.45,10,295.43154,89e4,no
1,no,47.452,3,0,1,110.55457,381094.8823529412,6,110.55457,288e3,no
1,no,47.4973,2,0,1,136.56741,307446.02040816325,6,58.52889,19e4,yes
1,no,47.7546,5,0,3,212.74787,383673.5,8,235.04459,515e3,no
1,no,47.4667,4,0,1.5,157.00607,305465.86,5,157.00607,235e3,no
1,no,47.5186,2,0,1,87.32882,439572.8846153846,6,87.32882,275e3,no
1,no,47.6221,2,0,2,128.20614,1406411.111111111,7,115.19972,727500,no
2,no,47.683,4,0,2.5,254.55422,688772.3037974683,7,282.42512,65e4,no
2,no,47.6033,6,3,5,391.12163,593640.7142857143,11,562.06315,16e5,no
1.5,no,47.7315,4,0,1,122.63195999999999,459288.5595238095,6,147.71577,365e3,no
1,no,47.6917,3,0,1.75,240.61877,659656.5158730159,9,232.2575,662e3,no
1,no,47.3608,3,0,2.5,156.07704,358796.1967213115,7,165.36734,270500,no
2,no,47.2852,2,0,1.5,126.34808,343325.1168831169,7,126.34808,2e5,no
2,no,47.5931,4,0,3.25,310.29602,812857.2692307692,10,440.36021999999997,97e4,no
1,no,47.4097,3,0,1.5,130.0642,321275.95238095237,7,93.83203,16e4,no
1,no,47.3105,3,0,1,146.78674,457073.5238095238,6,96.61912,204e3,no
2,no,47.4296,3,0,2.25,165.36734,381094.8823529412,7,149.57383,358e3,no
1,no,47.7373,4,0,1.75,173.72861,503016.125,7,145.85771,452e3,no
1,no,47.6582,2,0,2,178.37376,613701.2131147541,7,140.28353,595e3,no
1,no,47.3577,3,0,2,126.34808,297059.9894736842,7,126.34808,249e3,no
2,no,47.449,4,0,2.5,207.17369,305465.86,8,183.01891,346900,no
2,yes,47.4169,3,4,2.5,369.75394,458176.52,12,501.954909,2125e3,no
2,no,47.5025,4,0,2.5,144.92867999999999,397054.58695652173,7,144.92867999999999,28e4,no
1,no,47.3644,4,0,1.75,196.95436,239252.9411764706,8,215.53496,318888,no
1,no,47.5896,3,0,2.25,230.39944,812857.2692307692,8,196.95436,53e4,no
2,no,47.3914,3,0,2.25,196.95436,294126.1052631579,8,196.95436,375e3,no
2,no,47.7197,4,0,2.5,364.17976,659656.5158730159,11,311.22505,91e4,no
2,no,47.5623,4,0,2.5,237.83168,823864.6043956043,10,221.10914,782e3,no
2,no,47.5213,2,0,2,99.40621,322755.4054054054,9,99.40621,259950,no
1,no,47.4518,4,0,2.75,173.72861,381094.8823529412,7,213.6769,315e3,no
1,no,47.4949,2,0,1,110.55457,239918.6274509804,6,122.63195999999999,215e3,no
1,no,47.5885,3,2,1.75,202.52854,1201941.3333333333,7,202.52854,705e3,no
2,no,47.6452,3,3,3,286.14124,791810.5652173914,10,406.91514,145e4,no
2,no,47.749,3,0,1.75,141.21256,449624.4382022472,7,166.29637,451e3,no
1,no,47.4727,2,0,1,124.49002,305465.86,6,69.67725,261e3,no
1,no,47.7403,3,0,1.5,145.85771,453101.8181818182,7,120.7739,396e3,no
2,no,47.5146,4,3,2.5,345.134645,462353.45,9,277.77997,725e3,no
2,no,47.5666,7,1,3.5,300.07669,1201941.3333333333,11,431.06992,195e4,yes
1.5,no,47.4339,4,0,1,121.70293,262463.7931034483,7,130.0642,238e3,no
2,no,47.6368,6,0,1.75,189.52212,659656.5158730159,8,255.48325,75e4,no
2,no,47.3628,4,0,2.5,190.45115,297059.9894736842,7,190.45115,331500,no
1,no,47.52,4,0,3,182.08988,567274.9838709678,7,207.17369,46e4,no
1,no,47.2953,4,0,2.25,217.39302,343325.1168831169,8,217.39302,404950,no
2,no,47.6935,3,0,2.5,151.43189,613701.2131147541,9,266.63161,88e4,no
2,no,47.6239,4,0,2.5,295.43154,697143.3921568628,10,382.76036,863e3,no
1,no,47.5846,3,0,1.75,173.72861,845423.4871794871,7,193.23824,638700,no
2,no,47.6969,3,0,2.5,148.6448,688772.3037974683,7,170.94152,435e3,no
1.5,no,47.505,3,0,1,138.42547,307446.02040816325,6,109.62554,26e4,no
1.5,no,47.667,5,0,2.75,189.52212,878821.4772727273,7,200.67048,671500,no
1.5,no,47.6376,3,0,1,133.78032,898288.8888888889,8,109.62554,61e4,no
1,no,47.6929,2,0,0.75,173.72861,489906.25,6,107.76748,405e3,no
2,no,47.3572,4,0,2.5,170.01248999999999,358796.1967213115,7,170.01248999999999,338900,no
2,no,47.5816,4,0,4,323.30244,812857.2692307692,10,297.2896,72e4,no
1.5,no,47.5502,5,0,3,100.33524,343002.77142857143,7,237.83168,442e3,no
1.5,no,47.6136,5,0,2.75,147.71577,616381.3461538461,8,236.90265,65e4,no
1,no,47.4478,3,0,1.75,123.56099,381094.8823529412,7,123.56099,263500,no
1,no,47.4219,2,0,1,186.73503,358796.1967213115,7,113.34166,3e5,no
2,no,47.3521,3,0,2.5,194.631785,240227.44444444444,7,167.68991499999998,266e3,no
2.5,no,47.7466,4,2,4,250.8381,707649.0384615385,9,562.06315,93e4,no
2,no,47.7727,4,0,2.5,227.61235,453101.8181818182,8,215.53496,53e4,no
1,no,47.3062,3,0,1,92.903,306381.61176470586,6,128.577752,18e4,no
2,no,47.5422,3,0,2.5,295.43154,567274.9838709678,9,252.69616,619e3,no
1,no,47.3366,3,0,1.5,128.20614,292943.45454545453,7,169.08346,264e3,no
1.5,no,47.573,2,4,2.25,197.88339,621633.3561643836,7,197.88339,73e4,no
2,no,47.7258,4,0,2.25,191.38018,566253.814159292,7,191.38018,439e3,no
1,no,47.4025,4,0,1.75,139.3545,294126.1052631579,7,131.92226,268500,no
1,no,47.476,3,0,1.75,136.56741,417477.0256410256,7,140.28353,33e4,no
1.5,no,47.6045,3,0,2.5,200.67048,616381.3461538461,8,200.67048,64e4,yes
2,no,47.6366,3,0,2.5,281.49609,697143.3921568628,11,295.43154,9e5,no
2,no,47.3725,3,0,2.25,229.47041,358796.1967213115,8,196.02533,37e4,no
1.5,no,47.5897,3,0,2,177.44473,661249.6142857143,8,191.38018,685e3,no
1,no,47.6277,3,0,1.5,227.61235,688772.3037974683,7,170.01248999999999,505e3,no
1,no,47.1803,3,0,1.75,190.45115,299973.1956521739,7,169.08346,265e3,no
2,no,47.4489,3,0,2.5,149.57383,305465.86,8,149.57383,29e4,no
2,no,47.3665,4,0,2.5,187.66406,358796.1967213115,7,165.36734,296e3,no
2,no,47.4964,4,0,2.5,170.01248999999999,307446.02040816325,7,170.94152,36e4,no
1,no,47.492,3,0,1.75,113.34166,239918.6274509804,7,135.63838,240500,no
2,no,47.5496,2,0,2.5,143.07062,439572.8846153846,8,130.0642,372500,no
2,no,47.5008,3,2,2.5,309.36699,417477.0256410256,9,313.08311,595e3,no
2,no,47.2846,4,0,3,265.70258,306381.61176470586,9,333.52177,515e3,no
2,no,47.5494,4,0,2.25,285.21220999999997,1201941.3333333333,9,297.2896,122e4,no
1,no,47.7123,2,0,1.75,201.59951,688772.3037974683,8,155.14801,507e3,no
1,no,47.3131,4,0,2,237.83168,343325.1168831169,9,224.82526,399950,no
2,no,47.3122,3,0,1.75,144.92867999999999,457073.5238095238,7,132.85129,185e3,no
1,no,47.6947,3,0,1.75,133.78032,659656.5158730159,7,133.78032,46e4,no
2,no,47.5665,3,0,2.25,144.92867999999999,571317.8039215687,7,134.70935,435500,no
1,no,47.425,4,0,2.75,190.45115,262463.7931034483,8,329.80565,469e3,no
2,no,47.6634,2,0,3,119.84487,613701.2131147541,8,117.98681,531e3,no
1,no,47.7047,2,0,1,106.83845,686432.509090909,7,87.32882,443500,no
1,no,47.3666,3,0,2,154.21898,297059.9894736842,7,155.14801,223e3,no
2,no,47.7466,4,0,3.5,204.3866,453101.8181818182,8,287.9993,59e4,no
3,no,47.6972,2,0,2.5,111.4836,613701.2131147541,7,102.1933,34e4,no
1,no,47.6372,3,0,2,165.36734,791810.5652173914,8,173.72861,65e4,no
2,no,47.5694,3,0,2.5,203.45757,571317.8039215687,8,179.30279,533600,no
2,no,47.6214,3,0,2.75,241.5478,697143.3921568628,9,235.97362,695e3,no
1.5,no,47.3961,3,0,1.75,139.3545,294126.1052631579,7,118.91584,242e3,no
1,no,47.7162,3,0,2.25,168.15443,459288.5595238095,7,169.08346,425e3,no
2,no,47.6844,3,0,2.25,119.84487,659656.5158730159,7,138.42547,525e3,no
2,no,47.5737,3,0,2.5,189.52212,571317.8039215687,8,174.65764,485e3,no
1,no,47.4474,3,0,1,129.13517,417477.0256410256,7,116.12875,175e3,no
1,no,47.3128,3,0,2,157.9351,343325.1168831169,8,133.78032,21e4,no
2,no,47.4022,3,0,2.5,179.30279,294126.1052631579,7,178.37376,26e4,no
1,no,47.5671,3,0,2.5,178.37376,621633.3561643836,7,191.38018,577e3,no
1,no,47.2876,3,0,1.5,130.807424,240227.44444444444,7,112.41263,2e5,no
1,no,47.682,2,0,1.75,142.14159,591939.4716981133,7,163.50928,605e3,no
1,no,47.7125,3,0,1,133.78032,383673.5,6,91.97397,325e3,no
1,no,47.496,3,0,1,111.4836,307446.02040816325,6,89.18688,289500,no
3,no,47.5876,3,0,2.5,154.21898,661249.6142857143,9,154.21898,559950,no
1,no,47.6821,3,1,1.75,256.41228,624118.4778761062,8,176.5157,1042500,no
1,no,47.6581,3,0,2.25,178.37376,791810.5652173914,7,117.98681,543500,no
2,no,47.3496,4,0,2.25,288.92833,297059.9894736842,9,301.93475,48e4,no
1,no,47.1951,3,0,1,100.33524,299973.1956521739,6,89.18688,218e3,no
1,no,47.6539,2,0,1.75,150.50286,791810.5652173914,7,123.56099,565e3,yes
1,no,47.5375,3,0,1.75,156.07704,397054.58695652173,7,193.23824,426700,no
1,no,47.7605,3,3,2.5,222.03817,453101.8181818182,8,249.90906999999999,65e4,no
1,no,47.6663,2,0,1,163.50928,878821.4772727273,7,82.68367,542e3,no
1,no,47.6978,3,0,1.75,111.4836,659656.5158730159,7,99.40621,415e3,no
1,no,47.3221,3,0,1,111.4836,240227.44444444444,6,111.4836,214e3,no
2,no,47.4488,3,0,1.5,113.34166,262463.7931034483,7,126.34808,245e3,no
1,no,47.2681,3,0,2,202.52854,292943.45454545453,8,190.45115,314500,no
2,no,47.5821,3,0,1.5,169.08346,621633.3561643836,9,278.709,112e4,no
1,no,47.5395,2,0,2,88.25785,532618.6666666666,7,120.7739,378e3,no
1,no,47.336,4,0,2.5,143.07062,260301.53333333333,7,209.03175,305e3,no
1,no,47.7679,5,0,2.75,243.40586,453101.8181818182,8,347.45722,595e3,no
3,no,47.5818,3,1,2.5,140.28353,621633.3561643836,9,154.21898,729500,no
2,no,47.5317,3,0,2.5,219.25108,567274.9838709678,7,219.25108,43e4,no
1,no,47.3647,3,0,1.75,163.50928,358796.1967213115,7,163.50928,24e4,no
1.5,no,47.5338,3,0,1.75,156.07704,532618.6666666666,7,156.07704,545e3,no
